OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_042517,Sample-Routine,Water,Surface Water,2017-04-25,13:13:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Antimony,Dissolved,0.2,ug/l,J,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-06-06,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190514:1130:SR:S,Sample-Routine,Sediment,,2019-05-14,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Molybdenum,Total,1.9,mg/kg,U,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,1.9,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190514:1130:SR:W,Sample-Routine,Water,,2019-05-14,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Manganese,Dissolved,718,ug/l,,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP-AES",,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_041217,Sample-Routine,Water,Surface Water,2017-04-12,13:50:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Manganese,Dissolved,1520,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-06-30,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_SED_032216L,Sample-Routine,Sediment,,2016-03-22,13:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Cadmium,Total,7,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2016-03-25,,Lower Quantitation Limit,0.073,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_082816,Sample-Routine,Water,Surface Water,2016-08-28,11:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Calcium,Dissolved,71000,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,TestAmerica Savannah,2016-08-31,,Lower Quantitation Limit,500,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_040417,Sample-Routine,Water,Surface Water,2017-04-04,14:35:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Thallium,Dissolved,,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-05-31,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:181003:0945::W,Quality Control Sample-Field Blank,Water,,2018-10-03,09:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;Animas_SanJuan_Watershed_Storm,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Silver,Dissolved,0.45,ug/l,J;U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190604:1145:SR:W,Sample-Routine,Water,,2019-06-04,11:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Manganese,Dissolved,386,ug/l,,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP-AES",,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_082816,Sample-Routine,Water,Surface Water,2016-08-28,11:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Thallium,Total,,ug/l,U,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-08-31,,Lower Quantitation Limit,0.2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:181003:0945::W,Quality Control Sample-Field Blank,Water,,2018-10-03,09:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;Animas_SanJuan_Watershed_Storm,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Mercury,Total,0.0790,ug/l,J;U,Final,,Actual,,,,,,Mercury in Water,,,,,,,7473,USEPA,Mercury in solids and solutions by thermal decomposition,https://www.nemi.gov/methods/method_summary/10002/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72SE_102615,Sample-Routine,Sediment,,2015-10-26,13:49:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Cobalt,Total,8.2,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2015-11-03,,Lower Quantitation Limit,0.21,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:191003:1020:SR:W,Sample-Routine,Water,,2019-10-03,10:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,,,,Water Bottle,,Iron,Total,3160,ug/l,,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,50,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_SED_082816,Sample-Routine,Sediment,,2016-08-28,11:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Thallium,Total,0.21,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2016-09-02,,Lower Quantitation Limit,0.1,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190514:1130:SR:S,Sample-Routine,Sediment,,2019-05-14,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Copper,Total,49.6,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Method Detection Level,1.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190514:1130:SR:S,Sample-Routine,Sediment,,2019-05-14,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Manganese,Total,545,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,4.8,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060616L,Sample-Routine,Water,Surface Water,2016-06-06,12:40:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Arsenic,Dissolved,,ug/l,U,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-06-10,,Lower Quantitation Limit,1,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_082316,Sample-Routine,Water,Surface Water,2016-08-23,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Magnesium,Total,5400,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,TestAmerica Savannah,2016-08-26,,Lower Quantitation Limit,500,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_082316,Sample-Routine,Water,Surface Water,2016-08-23,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Total hardness,Total,200,mg/l,,Final,,Actual,Wet,,,,,,,,,,,,2340B,APHA,2340 B ~ Hardness by Calculation,https://www.nemi.gov/methods/method_summary/4679/,TestAmerica Savannah,2016-08-29,,Lower Quantitation Limit,3.3,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060717,Sample-Routine,Water,Surface Water,2017-06-07,15:11:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Aluminum,Dissolved,105,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-07-12,,Lower Quantitation Limit,100,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_032216L,Sample-Routine,Water,Surface Water,2016-03-22,13:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Selenium,Dissolved,,ug/l,U,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-03-29,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:181003:0945::W,Quality Control Sample-Field Blank,Water,,2018-10-03,09:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;Animas_SanJuan_Watershed_Storm,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Zinc,Dissolved,0.55,ug/l,J,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_041217,Sample-Routine,Water,Surface Water,2017-04-12,13:50:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Silver,Dissolved,,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-06-06,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_040417P,Field Msr/Obs,Water,Surface Water,2017-04-04,14:35:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Probe/Sensor,,pH,,7.29,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_051817,Sample-Routine,Water,Surface Water,2017-05-18,13:43:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Silica,Total,10000,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-07-06,,Lower Quantitation Limit,400,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_051817,Sample-Routine,Water,Surface Water,2017-05-18,13:43:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Selenium,Dissolved,0.2,ug/l,J,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-06-12,,Lower Quantitation Limit,1,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060616L,Sample-Routine,Water,Surface Water,2016-06-06,12:40:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Barium,Total,43,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-06-09,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_102615,Sample-Routine,Water,Surface Water,2015-10-26,13:49:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Potassium,Total,910,ug/l,J,Final,,Actual,Wet,,,,,Flow=,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,TestAmerica Savannah,2015-11-03,,Lower Quantitation Limit,1000,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_051817,Sample-Routine,Water,Surface Water,2017-05-18,13:43:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Iron,Dissolved,741,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-07-10,,Lower Quantitation Limit,100,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_042517,Sample-Routine,Water,Surface Water,2017-04-25,13:13:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Nickel,Total,,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-06-29,,Lower Quantitation Limit,4,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060717,Sample-Routine,Water,Surface Water,2017-06-07,15:11:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Uranium,Dissolved,0.06,ug/l,J,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-07-12,,Lower Quantitation Limit,0.2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_082816,Sample-Routine,Water,Surface Water,2016-08-28,11:15:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Cobalt,Total,5.3,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-08-31,,Lower Quantitation Limit,0.4,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_042517,Sample-Routine,Water,Surface Water,2017-04-25,13:13:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Molybdenum,Dissolved,11,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-06-30,,Lower Quantitation Limit,5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:191003:1010::W,Quality Control Sample-Field Blank,Water,,2019-10-03,10:10:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,,,,Water Bottle,,Sodium,Total,0.044,mg/l,J;U,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,5,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:181106:1330:SR:S,Sample-Routine,Sediment,,2018-11-06,13:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Aluminum,Total,116000,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,4970,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060717,Sample-Routine,Water,Surface Water,2017-06-07,15:11:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Strontium,Dissolved,191,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-07-12,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_SED_082316,Sample-Routine,Sediment,,2016-08-23,11:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Cadmium,Total,2.2,mg/kg,J+,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2016-08-31,,Lower Quantitation Limit,0.14,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:190604:1145:SR:W,Sample-Routine,Water,,2019-06-04,11:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Phosphorus,Unfiltered,0.0169,mg/l,J;U,Final,,Actual,,,,,,"Total Phosphorus in Water, Colorimetric",,,,,,,365.4,USEPA,Total Phosphorus After Block Digestion,https://www.nemi.gov/methods/method_summary/5313/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_040417,Sample-Routine,Water,Surface Water,2017-04-04,14:35:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Silver,Total,,ug/l,U,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-05-31,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_060717,Sample-Routine,Water,Surface Water,2017-06-07,15:11:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Lead,Total,10,ug/l,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,"U.S. EPA, Region 8 Laboratory",2017-07-13,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_102615,Sample-Routine,Water,Surface Water,2015-10-26,13:49:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Vanadium,Total,0.51,ug/l,J,Final,,Actual,Wet,,,,,Flow=,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2015-11-01,,Lower Quantitation Limit,1,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72:181003:0945::W,Quality Control Sample-Field Blank,Water,,2018-10-03,09:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;Animas_SanJuan_Watershed_Storm,,USEPA_REGION8-A72,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Uranium,Total,0.4,ug/l,U,Final,,Actual,,,,,,Metals in Water by ICP/MS,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A72_051017,Sample-Routine,Water,Surface Water,2017-05-10,18:08:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A72,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Zinc,Dissolved,355,ug/l,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,"U.S. EPA, Region 8 Laboratory",2017-07-10,,Lower Quantitation Limit,50,ug/l,,STORET
