OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:181106:1045::W,Quality Control Sample-Field Replicate,Water,,2018-11-06,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Potassium,Total,1.10,mg/l,J,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,2.00,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_102615,Sample-Routine,Water,Surface Water,2015-10-26,11:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Lead,Total,2,ug/l,,Final,,Actual,Wet,,,,,Flow=61.102 CFS,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2015-11-01,,Lower Quantitation Limit,0.3,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1005::W,Quality Control Sample-Field Replicate,Water,,2019-05-14,10:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Zinc,Total,548,ug/l,,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,25,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1050::S,Quality Control Sample-Field Replicate,Sediment,,2019-06-05,10:50:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Magnesium,Total,5830,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,49.1,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:W,Sample-Routine,Water,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Total hardness,Dissolved,86.0,mg/l,,Final,,Calculated,,,,,,"Hardness, Dissolved, in Water by Calculation",,,,,,,2340B,APHA,2340 B ~ Hardness by Calculation,https://www.nemi.gov/methods/method_summary/4679/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_MI_092716B,Field Msr/Obs,Biological,,2016-09-27,,,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,NRSA,USEPA_REGION8,National River  and Streams Assessment Benthic Collection method,D-Frame Net,,Count,,162,count,,Final,,Actual,,,,,,,,,,,Simulium,,,,,,"Rhithron Associates, Inc.",,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1005::S,Quality Control Sample-Field Replicate,Sediment,,2019-05-14,10:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Mercury,Total,0.0302,mg/kg,,Final,,Actual,,,,,,Mercury in Soil or Sediment,,,,,,,7471A,USEPA,7471 A ~ Mercury in Solid or Semisolid Waste,,,,,Lower Reporting Limit,0.000400,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1030:FM:W,Field Msr/Obs,Water,,2019-06-05,10:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Probe/Sensor,,Turbidity,,32.7,NTU,,Final,,Actual,,,,,,USGS Flow 480 CFS,,,,,,,,,,,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:W,Sample-Routine,Water,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Selenium,Total,0.41,ug/l,J;U,Final,,Actual,,,,,,Metals in Water by ICP/MS,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Method Detection Level,5.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_060616L,Sample-Routine,Water,Surface Water,2016-06-06,11:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Barium,Dissolved,13,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-06-10,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:S,Sample-Routine,Sediment,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Lead,Total,1070,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,5.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:W,Sample-Routine,Water,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Lead,Dissolved,1.0,ug/l,U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Lower Reporting Limit,1.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:191002:1720::W,Quality Control Sample-Field Replicate,Water,,2019-10-02,17:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,,,,Water Bottle,,Sodium,Total,2.47,mg/l,J,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,5,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1005::W,Quality Control Sample-Field Replicate,Water,,2019-05-14,10:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Lead,Total,10.9,ug/l,,Final,,Actual,,,,,,Metals in Water by ICP/MS,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Lower Reporting Limit,1.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_032216L,Sample-Routine,Water,Surface Water,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Chromium,Total,,ug/l,U,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-03-29,,Lower Quantitation Limit,2,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:S,Sample-Routine,Sediment,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Antimony,Total,2.0,mg/kg,U,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,2.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_032216L,Sample-Routine,Water,Surface Water,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Magnesium,Dissolved,3800,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,TestAmerica Savannah,2016-03-31,,Lower Quantitation Limit,500,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:181106:1045::W,Quality Control Sample-Field Replicate,Water,,2018-11-06,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Antimony,Dissolved,0.22,ug/l,J;U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Lower Reporting Limit,2.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1005::W,Quality Control Sample-Field Replicate,Water,,2019-05-14,10:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Potassium,Total,0.924,mg/l,J,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,2.00,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1050::W,Quality Control Sample-Field Replicate,Water,,2019-06-05,10:50:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Cobalt,Total,10,ug/l,U,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,10,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:S,Sample-Routine,Sediment,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Barium,Total,156,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,2.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:W,Sample-Routine,Water,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Chloride,Total,0.688,mg/l,,Final,,Actual,,,,,,Anions in Water by Lachat Ion Chromatography,,,,,,,300,USEPA,Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:W,Sample-Routine,Water,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Vanadium,Dissolved,1.0,ug/l,U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Lower Reporting Limit,1.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:191002:1720::W,Quality Control Sample-Field Replicate,Water,,2019-10-02,17:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,,,,Water Bottle,,Sulfate,Total,120,mg/l,,Final,,Actual,,,,,,Anions in Water by Lachat Ion Chromatography,,,,,,,300,USEPA,Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_032216,Field Msr/Obs,Water,Surface Water,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Probe/Sensor,,"Temperature, water",,2.76,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_032216,Field Msr/Obs,Water,Surface Water,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Probe/Sensor,,Dissolved oxygen (DO),,8.69,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68SE_102615,Sample-Routine,Sediment,,2015-10-26,11:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Vanadium,Total,20,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2015-11-03,,Lower Quantitation Limit,0.71,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:S,Sample-Routine,Sediment,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Zinc,Total,2240,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,5.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_102615,Sample-Routine,Water,Surface Water,2015-10-26,11:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Total suspended solids,Total,,mg/l,U,Final,,Actual,Wet,,,,,Flow=61.102 CFS,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,TestAmerica Savannah,2015-11-01,,Lower Quantitation Limit,4,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_032216L,Sample-Routine,Water,Surface Water,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Cadmium,Dissolved,2.1,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-03-30,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1005::W,Quality Control Sample-Field Replicate,Water,,2019-05-14,10:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Thallium,Dissolved,1.0,ug/l,U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Lower Reporting Limit,1.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190514:1000:SR:W,Sample-Routine,Water,,2019-05-14,10:00:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Silver,Dissolved,0.45,ug/l,J;U,Final,,Actual,,,,,,"Metals - Dissolved, in Water by ICP/MS",,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,,,,Method Detection Level,1.0,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_060616L,Sample-Routine,Water,Surface Water,2016-06-06,11:05:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Cadmium,Dissolved,0.83,ug/l,,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-06-10,,Lower Quantitation Limit,0.5,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_102615,Sample-Routine,Water,Surface Water,2015-10-26,11:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Molybdenum,Total,1.8,ug/l,,Final,,Actual,Wet,,,,,Flow=61.102 CFS,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2015-11-01,,Lower Quantitation Limit,1,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:181106:1045:SR:W,Sample-Routine,Water,,2018-11-06,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Magnesium,Total,3.68,mg/l,,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,2.00,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_SED_082316,Sample-Routine,Sediment,,2016-08-23,08:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Thallium,Total,0.11,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2016-08-31,,Lower Quantitation Limit,0.084,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_SED_032216L,Sample-Routine,Sediment,,2016-03-22,10:27:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Disposable plastic scoop,,Copper,Total,280,mg/kg,,Final,,Actual,Dry,,,,,,,,,,,,6020A,USEPA,6020 A ~ ICP-MS,https://www.nemi.gov/methods/method_summary/9186/,TestAmerica Savannah,2016-03-25,,Lower Quantitation Limit,0.74,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_102615,Sample-Routine,Water,Surface Water,2015-10-26,11:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,,Calcium,Total,55000,ug/l,,Final,,Actual,Wet,,,,,Flow=61.102 CFS,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,TestAmerica Savannah,2015-11-03,,Lower Quantitation Limit,500,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:181106:1045:SR:S,Sample-Routine,Sediment,,2018-11-06,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Disposable plastic scoop,,Magnesium,Total,7960,mg/kg,,Final,,Actual,,,,,,Metals in Solids by ICP-AES,,,,,,,6010C,USEPA,6010 C ~ Inductively Coupled Plasma - Atomic Emission Spectroscopy (ICP-AES),https://www.nemi.gov/methods/method_summary/4712/,,,,Lower Reporting Limit,50.0,mg/kg,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:191002:1720:SR:W,Sample-Routine,Water,,2019-10-02,17:20:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,,,,Water Bottle,,Potassium,Total,1.3,mg/l,J,Final,,Actual,,,,,,Metals in Water by ICP-AES,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,,,,Lower Reporting Limit,1,mg/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_MI_082316B,Field Msr/Obs,Biological,,2016-08-23,,,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,NRSA,USEPA_REGION8,National River  and Streams Assessment Benthic Collection method,Rectangular Net,,Count,,8,count,,Final,,Actual,,,,,,,,,,,Lebertia,,,,,,"Great Lakes Environmental Center, Inc.",,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:W,Sample-Routine,Water,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Total suspended solids,Total,4.00,mg/l,U,Final,,Actual,,,,,,NFS or Nonfilterable Solids,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_092716P,Field Msr/Obs,Water,Surface Water,2016-09-27,11:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Probe/Sensor,,Salinity,,0.201,PSU,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68_082316,Sample-Routine,Water,Surface Water,2016-08-23,08:30:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed;GKM_Followup,,USEPA_REGION8-A68,,,,,FOLLOWUPGKM,USEPA_REGION8,Follow up monitoring for the GKM Release,Water Bottle,Not Detected,Antimony,Total,,ug/l,U,Final,,Actual,Wet,,,,,,,,,,,,200.8,USEPA,Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,TestAmerica Savannah,2016-08-26,,Lower Quantitation Limit,1,ug/l,,STORET
USEPA_REGION8,USEPA Region 8,USEPA_REGION8-A68:190605:1045:SR:W,Sample-Routine,Water,,2019-06-05,10:45:00,MST,,,,,,,,,,,Animas_SanJuan_Watershed,,USEPA_REGION8-A68,,,,,WIIN_San_Juan_WM,USEPA_REGION8,WIIN Act San Juan Watershed Monitoring,Water Bottle,,Sulfate,Total,43.6,mg/l,,Final,,Actual,,,,,,Anions in Water by Lachat Ion Chromatography,,,,,,,300,USEPA,Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,,,,,,,,STORET
